Data File Name,2100 expert_High Sensitivity DNA Assay_DE54700632_2019-09-05_14-26-31_manual_integration.xad
Data File Path,E:\201905_exports
Date Created,"Thursday, September 05, 2019 9:26:30 PM"
Date Last Modified,"Tuesday, November 03, 2020 12:54:25 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,sample 6
Number of Events,2121
 
Time,Value
64.5,-0.8785771
64.55,-0.8945217
64.6,-0.9279916
64.65,-0.9238974
64.7,-0.9428211
64.75,-0.998062
64.8,-1.002944
64.85,-0.9744163
64.9,-0.9440071
64.95,-0.9526185
65,-0.9743245
65.05,-0.9402255
65.1,-0.9338337
65.15,-0.9348413
65.2,-0.8568451
65.25,-0.8308253
65.3,-0.7885852
65.35,-0.7773604
65.4,-0.8067317
65.45,-0.7506481
65.5,-0.7803689
65.55,-0.7609202
65.6,-0.6451182
65.65,-0.7155557
65.7,-0.765215
65.75,-0.9063697
65.8,-0.9899576
65.85,-1.017755
65.9,-0.9758499
65.95,-0.8400564
66,-0.6709179
66.05,-0.3603036
66.1,0.3627342
66.15,1.178393
66.2,1.890268
66.25,2.244787
66.3,2.140012
66.35,1.588231
66.4,0.7728888
66.45,-8.075511E-03
66.5,-0.5266917
66.55,-0.8398767
66.6,-1.005933
66.65,-1.009458
66.7,-0.9644005
66.75,-0.9847875
66.8,-1.055822
66.85,-1.127854
66.9,-1.136844
66.95,-1.093741
67,-1.068553
67.05,-0.9943752
67.1,-0.9403639
67.15,-1.006008
67.2,-1.095451
67.25,-1.186019
67.3,-1.247989
67.35,-1.261667
67.4,-1.282183
67.45,-1.21519
67.5,-1.182538
67.55,-1.243064
67.6,-1.204573
67.65,-1.137984
67.7,-1.118744
67.75,-1.071533
67.8,-0.9909058
67.85,-1.006151
67.9,-1.07532
67.95,-1.051458
68,-0.9886765
68.05,-0.9574452
68.1,-0.9064801
68.15,-0.8581962
68.2,-0.8019335
68.25,-0.7912051
68.3,-0.7628973
68.35,-0.6554365
68.4,-0.6309463
68.45,-0.6474092
68.5,-0.7255107
68.55,-0.8473908
68.6,-0.9346258
68.65,-0.9851849
68.7,-0.9782934
68.75,-0.9526432
68.8,-0.9071264
68.85,-0.8082113
68.9,-0.7957829
68.95,-0.8779618
69,-0.9361674
69.05,-1.013579
69.1,-1.045775
69.15,-1.04557
69.2,-1.046994
69.25,-0.9097059
69.3,-0.8445763
69.35,-0.7720175
