Data File Name,2100 expert_High Sensitivity DNA Assay_DE54700632_2020-03-13_17-24-22_exports.xad
Data File Path,E:\201905_exports
Date Created,"Saturday, March 14, 2020 12:24:22 AM"
Date Last Modified,"Tuesday, November 03, 2020 12:48:31 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,8
 
Sample Name,Ladder
Number of Events,2121
 
Time,Value
40.45,-0.1901512
40.5,-0.2407042
40.55,-0.2013361
40.6,-0.1759207
40.65,-0.3690993
40.7,-0.4433044
40.75,-0.2974461
40.8,-0.156197
40.85,-0.2330095
40.9,-0.1650129
40.95,-0.2916203
41,-0.5817826
41.05,-0.6379553
41.1,-0.6384093
41.15,-0.5184464
41.2,-0.4306696
41.25,-0.2764325
41.3,-0.3414645
41.35,-0.4092759
41.4,-0.3083892
41.45,-0.4896697
41.5,-0.6257431
41.55,-0.8054433
41.6,-0.7207721
41.65,-0.4924997
41.7,-0.2786745
41.75,-0.0637041
41.8,-0.199329
41.85,-0.3730372
41.9,-0.3727154
41.95,-0.3025911
42,-0.1845944
42.05,-0.1040872
42.1,-0.142935
42.15,-0.3439004
42.2,-0.4885693
42.25,-0.4171761
42.3,-0.444217
42.35,-0.5189048
42.4,-0.42208
42.45,-0.3976736
42.5,-0.3203824
42.55,-3.292439E-02
42.6,0.8859613
42.65,3.046264
42.7,7.95281
42.75,16.92569
42.8,31.09031
42.85,49.08917
42.9,68.68029
42.95,84.76343
43,92.46419
43.05,87.61049
43.1,73.18085
43.15,53.66243
43.2,34.31837
43.25,18.95241
43.3,9.033848
43.35,3.769311
43.4,1.422753
43.45,0.4795235
43.5,0.2123698
43.55,-2.599869E-02
43.6,1.637712E-02
43.65,-1.613067E-02
43.7,-4.809427E-02
43.75,-1.509115E-02
43.8,-3.670145E-02
43.85,-3.841459E-02
43.9,-0.1117248
43.95,-0.1077946
44,-0.1699688
44.05,-0.2991605
44.1,-0.2053829
44.15,-0.1762615
44.2,-0.117751
44.25,-9.336255E-02
44.3,-0.1887094
44.35,-0.2004493
44.4,-0.1202312
44.45,1.177151E-02
44.5,6.006778E-02
44.55,1.696183E-02
44.6,0.0461619
44.65,-2.902643E-02
44.7,-0.1751828
44.75,-0.3006817
44.8,-0.2870992
44.85,3.029183E-02
44.9,1.73171
44.95,6.057447
45,14.62255
45.05,28.99785
45.1,49.62541
45.15,73.51163
45.2,94.71635
45.25,106.6631
45.3,105.2508
45.35,90.60514
45.4,67.71752
45.45,43.6803
45.5,24.33836
45.55,11.70297
45.6,4.95737
45.65,2.039665
45.7,1.135312
45.75,0.8505479
45.8,0.6577711
45.85,0.5120997
45.9,0.276533
45.95,0.2141723
46,0.1638785
46.05,0.1020838
46.1,8.084082E-02
46.15,5.934129E-02
46.2,7.592264E-02
46.25,-1.334216E-02
46.3,3.567117E-02
46.35,1.697889E-02
46.4,-0.2356295
46.45,-0.275261
46.5,-0.3515487
46.55,-0.3559433
46.6,-0.3518533
46.65,-0.2359049
46.7,-0.103227
46.75,-0.1043854
46.8,0.1116206
46.85,0.0795608
46.9,-8.217429E-02
46.95,-7.566412E-02
47,-9.777468E-02
47.05,-1.872398E-02
47.1,2.957893E-02
47.15,5.464972E-02
47.2,5.294632E-02
47.25,4.128542E-02
47.3,9.847154E-02
47.35,4.530427E-02
47.4,-3.578519E-02
47.45,-1.940839E-02
47.5,-5.905453E-02
47.55,-0.0456043
47.6,-0.1282653
47.65,-9.592917E-02
47.7,-0.2123837
47.75,-0.279369
47.8,-0.2094143
47.85,-0.1642978
47.9,-3.089705E-02
47.95,5.250412E-02
48,0.1105134
48.05,0.139484
48.1,0.1096098
48.15,8.927973E-02
48.2,9.984221E-02
48.25,-4.521028E-02
48.3,-8.69081E-03
48.35,0.1503664
